2step;OSULeaf;0.0010;158.461;0.401;55.624;11099.650;0.310
2step;OSULeaf;0.0050;199.840;0.194;4.000;12945.110;0.020
2step;OSULeaf;0.0050;174.840;0.298;4.000;12190.710;0.010
2step;OSULeaf;0.0100;179.680;0.298;4.000;9090.900;0.020
2step;OSULeaf;0.0100;207.680;0.182;4.000;8242.690;0.010
2step;FaceAll;0.0005;504.631;0.759;115.540;8867.260;3.690
2step;FaceAll;0.0005;510.355;0.758;119.947;9199.220;3.640
2step;FaceAll;0.0010;472.441;0.814;93.752;12740.740;4.870
2step;FaceAll;0.0010;624.005;0.753;121.896;12143.720;4.740
2step;FaceAll;0.0050;1109.800;0.363;4.000;12372.220;0.140
2step;FaceAll;0.0050;1109.800;0.363;4.000;12887.440;0.150
2step;FaceAll;0.0100;1119.600;0.378;4.000;9266.600;0.140
2step;FaceAll;0.0100;1143.600;0.363;4.000;7540.810;0.140
2step;ArrowHead;0.0005;64.766;0.669;77.320;115.240;0.140
2step;ArrowHead;0.0005;56.225;0.771;185.429;113.770;0.150
2step;ArrowHead;0.0010;65.723;0.737;112.703;119.690;0.200
2step;ArrowHead;0.0010;68.570;0.766;157.543;110.030;0.200
2step;ArrowHead;0.0050;120.250;0.343;6.000;119.800;0.010
2step;ArrowHead;0.0050;118.855;0.349;5.549;123.280;0.010
2step;ArrowHead;0.0100;121.000;0.349;4.000;116.270;0.010
2step;ArrowHead;0.0100;113.000;0.394;4.000;114.800;0.010
2step;BeetleFly;0.0005;7.426;0.650;42.650;170.220;0.010
2step;BeetleFly;0.0005;8.805;0.600;80.500;167.220;0.010
2step;BeetleFly;0.0010;6.854;0.700;42.700;175.330;0.010
2step;BeetleFly;0.0010;7.960;0.650;48.000;175.800;0.010
2step;BeetleFly;0.0050;9.225;0.600;12.250;180.310;0.010
2step;BeetleFly;0.0050;9.215;0.650;22.150;181.870;0.010
2step;BeetleFly;0.0100;7.800;0.650;4.000;185.040;0.000
2step;BeetleFly;0.0100;8.800;0.600;4.000;177.270;0.000
2step;BirdChicken;0.0005;8.171;0.650;117.150;166.940;0.040
2step;BirdChicken;0.0005;7.995;0.650;99.450;175.500;0.020
2step;BirdChicken;0.0010;6.895;0.750;94.750;178.210;0.030
2step;BirdChicken;0.0010;9.273;0.650;113.650;165.700;0.030
2step;BirdChicken;0.0050;6.560;0.750;15.600;175.940;0.010
2step;BirdChicken;0.0050;7.845;0.650;8.450;187.250;0.000
2step;BirdChicken;0.0100;9.000;0.600;5.000;187.360;0.000
2step;BirdChicken;0.0100;9.840;0.550;4.200;172.420;0.000
2step;Car;0.0005;28.665;0.600;155.517;831.580;0.110
2step;Car;0.0005;24.134;0.750;304.450;828.540;0.340
2step;Car;0.0010;31.796;0.600;129.933;833.760;0.110
2step;Car;0.0010;28.856;0.683;164.267;807.110;0.140
2step;Car;0.0050;42.200;0.317;4.000;862.250;0.000
2step;Car;0.0050;42.200;0.317;4.000;841.010;0.010
2step;Car;0.0100;44.400;0.300;4.000;863.280;0.000
2step;Car;0.0100;44.400;0.300;4.000;947.030;0.000
2step;ChlorineConcentration;0.0005;1093.826;0.789;148.347;4060.030;10.190
2step;ChlorineConcentration;0.0005;1087.997;0.791;148.957;4412.050;13.590
2step;ChlorineConcentration;0.0010;1384.318;0.784;144.093;4404.050;19.550
2step;ChlorineConcentration;0.0010;1384.318;0.784;144.093;4236.960;19.620
2step;ChlorineConcentration;0.0050;1871.800;0.533;4.000;3967.140;0.260
2step;ChlorineConcentration;0.0050;1871.800;0.533;4.000;4098.130;0.250
2step;ChlorineConcentration;0.0100;1948.600;0.533;4.000;3957.400;0.260
2step;ChlorineConcentration;0.0100;1948.600;0.533;4.000;3751.410;0.260
2step;Coffee;0.0005;2.350;1.000;167.857;95.500;0.030
2step;Coffee;0.0005;2.699;1.000;192.786;95.310;0.040
2step;Coffee;0.0010;1.652;1.000;59.000;95.800;0.010
2step;Coffee;0.0010;1.624;1.000;58.000;97.500;0.010
2step;Coffee;0.0050;18.390;0.393;9.929;97.830;0.000
2step;Coffee;0.0050;17.490;0.429;10.643;95.780;0.010
2step;Coffee;0.0100;17.120;0.429;4.000;94.740;0.000
2step;Coffee;0.0100;17.120;0.429;4.000;96.730;0.000
2step;Cricket_X;0.0005;281.576;0.331;105.515;18256.180;2.720
2step;Cricket_X;0.0005;295.419;0.279;73.944;16806.150;1.950
2step;Cricket_X;0.0010;337.009;0.146;10.279;21879.420;0.060
2step;Cricket_X;0.0010;338.566;0.144;11.708;18615.030;0.070
2step;Cricket_X;0.0050;355.800;0.108;4.000;13733.280;0.030
2step;Cricket_X;0.0050;341.800;0.144;4.000;12814.890;0.030
2step;Cricket_X;0.0100;349.600;0.144;4.000;10813.470;0.030
2step;Cricket_X;0.0100;363.600;0.108;4.000;11704.170;0.030
2step;Cricket_Y;0.0005;282.375;0.344;135.259;16635.310;2.500
2step;Cricket_Y;0.0005;283.939;0.351;158.664;16360.830;4.170
2step;Cricket_Y;0.0010;321.503;0.190;14.110;20980.700;0.260
2step;Cricket_Y;0.0010;320.771;0.197;19.926;41445.970;0.310
2step;Cricket_Y;0.0050;335.800;0.159;4.000;27514.420;0.050
2step;Cricket_Y;0.0050;335.800;0.159;4.000;12711.900;0.030
2step;Cricket_Y;0.0100;343.600;0.159;4.000;10641.850;0.030
2step;Cricket_Y;0.0100;343.600;0.159;4.000;10865.780;0.030
2step;Cricket_Z;0.0005;295.364;0.279;73.659;17483.320;1.810
2step;Cricket_Z;0.0005;294.573;0.321;151.656;25202.100;6.130
2step;Cricket_Z;0.0010;336.313;0.146;8.495;22650.090;0.060
2step;Cricket_Z;0.0010;331.706;0.154;4.374;19519.780;0.030
2step;Cricket_Z;0.0050;329.800;0.174;4.000;20615.130;0.040
2step;Cricket_Z;0.0050;329.800;0.174;4.000;13180.790;0.030
2step;Cricket_Z;0.0100;337.600;0.174;4.000;11774.690;0.030
2step;Cricket_Z;0.0100;337.600;0.174;4.000;11662.350;0.030
2step;DistalPhalanxOutlineAgeGroup;0.0005;91.754;0.802;63.767;143.370;0.170
2step;DistalPhalanxOutlineAgeGroup;0.0005;89.157;0.807;60.782;111.840;0.140
2step;DistalPhalanxOutlineAgeGroup;0.0010;103.948;0.805;64.870;116.540;0.180
2step;DistalPhalanxOutlineAgeGroup;0.0010;98.936;0.815;62.340;111.630;0.170
2step;DistalPhalanxOutlineAgeGroup;0.0050;91.000;0.792;4.000;161.000;0.030
2step;DistalPhalanxOutlineAgeGroup;0.0050;91.000;0.792;4.000;109.670;0.020
2step;DistalPhalanxOutlineAgeGroup;0.0100;100.550;0.795;4.638;104.600;0.030
2step;DistalPhalanxOutlineAgeGroup;0.0100;99.000;0.792;4.000;115.160;0.020
2step;DistalPhalanxOutlineCorrect;0.0005;187.509;0.722;68.363;461.960;0.450
2step;DistalPhalanxOutlineCorrect;0.0005;168.968;0.752;66.560;322.750;0.380
2step;DistalPhalanxOutlineCorrect;0.0010;213.181;0.698;53.635;329.700;0.460
2step;DistalPhalanxOutlineCorrect;0.0010;201.858;0.725;61.430;332.610;0.480
2step;DistalPhalanxOutlineCorrect;0.0050;351.000;0.435;4.000;318.190;0.040
2step;DistalPhalanxOutlineCorrect;0.0050;351.000;0.435;4.000;311.850;0.040
2step;DistalPhalanxOutlineCorrect;0.0100;363.000;0.435;4.000;308.360;0.040
2step;DistalPhalanxOutlineCorrect;0.0100;355.000;0.448;4.000;423.550;0.050
2step;ECG200;0.0005;21.613;0.830;92.260;92.060;0.050
2step;ECG200;0.0005;25.526;0.780;70.520;90.870;0.040
2step;ECG200;0.0010;20.036;0.840;40.360;71.490;0.050
2step;ECG200;0.0010;21.551;0.820;35.510;102.010;0.050
2step;ECG200;0.0050;26.860;0.780;9.720;106.910;0.010
2step;ECG200;0.0050;21.075;0.840;10.150;100.860;0.020
2step;ECG200;0.0100;26.000;0.790;5.000;124.040;0.010
2step;ECG200;0.0100;30.430;0.750;5.430;159.300;0.010
2step;Earthquakes;0.0005;80.341;0.767;33.177;1916.330;0.170
2step;Earthquakes;0.0005;81.375;0.764;33.388;1889.510;0.260
2step;Earthquakes;0.0010;74.491;0.795;26.370;1949.460;0.100
2step;Earthquakes;0.0010;74.067;0.798;28.158;1965.260;0.130
2step;Earthquakes;0.0050;68.115;0.820;6.283;2637.670;0.030
2step;Earthquakes;0.0050;67.590;0.820;5.957;2105.350;0.020
2step;Earthquakes;0.0100;70.880;0.820;4.000;2010.650;0.020
2step;Earthquakes;0.0100;70.880;0.820;4.000;1994.100;0.020
2step;FISH;0.0005;55.367;0.863;358.474;3211.590;1.420
2step;FISH;0.0005;51.665;0.869;327.606;3180.010;1.440
2step;FISH;0.0010;68.343;0.846;236.246;3798.880;1.950
2step;FISH;0.0010;74.289;0.869;293.080;3624.860;2.120
2step;FISH;0.0050;130.500;0.274;4.000;3673.160;0.010
2step;FISH;0.0050;131.730;0.269;4.263;3567.370;0.010
2step;FISH;0.0100;137.000;0.257;4.000;3586.420;0.010
2step;FISH;0.0100;150.000;0.183;4.000;3482.040;0.010
2step;Gun_Point;0.0005;36.085;0.793;67.793;73.760;0.080
2step;Gun_Point;0.0005;46.736;0.727;76.487;64.330;0.080
2step;Gun_Point;0.0010;30.611;0.880;84.073;71.450;0.080
2step;Gun_Point;0.0010;35.945;0.847;86.300;71.850;0.090
2step;Gun_Point;0.0050;70.735;0.600;14.313;80.460;0.030
2step;Gun_Point;0.0050;89.855;0.567;33.140;77.460;0.030
2step;Gun_Point;0.0100;88.000;0.493;8.000;73.810;0.010
2step;Gun_Point;0.0100;82.000;0.493;4.000;77.180;0.020
2step;Ham;0.0005;35.853;0.724;130.524;829.620;0.270
2step;Ham;0.0005;35.158;0.733;136.343;812.520;0.310
2step;Ham;0.0010;54.123;0.648;163.076;825.160;0.390
2step;Ham;0.0010;46.107;0.724;162.924;1642.050;0.820
2step;Ham;0.0050;53.100;0.514;4.000;1757.130;0.020
2step;Ham;0.0050;54.145;0.533;9.800;986.890;0.010
2step;Ham;0.0100;55.200;0.514;4.000;932.060;0.010
2step;Ham;0.0100;56.010;0.514;4.771;992.580;0.000
2step;Haptics;0.0005;208.120;0.386;124.159;27569.210;4.180
2step;Haptics;0.0005;218.175;0.351;118.019;14748.120;2.230
2step;Haptics;0.0010;208.561;0.383;60.263;13813.130;0.830
2step;Haptics;0.0010;204.236;0.373;36.481;14904.180;0.260
2step;Haptics;0.0050;205.505;0.354;4.224;15341.620;0.020
2step;Haptics;0.0050;209.180;0.341;4.013;15230.510;0.020
2step;Haptics;0.0100;215.320;0.341;4.000;13966.810;0.020
2step;Haptics;0.0100;217.320;0.334;4.000;15021.320;0.020
2step;Herring;0.0005;32.682;0.562;146.312;589.200;0.110
2step;Herring;0.0005;34.758;0.562;211.203;551.420;0.180
2step;Herring;0.0010;35.776;0.562;121.500;578.400;0.100
2step;Herring;0.0010;35.346;0.531;83.531;600.550;0.050
2step;Herring;0.0050;27.820;0.594;5.688;626.860;0.000
2step;Herring;0.0050;28.055;0.594;6.422;660.900;0.000
2step;Herring;0.0100;28.560;0.594;4.000;646.060;0.010
2step;Herring;0.0100;28.560;0.594;4.000;643.510;0.010
2step;InsectWingbeatSound;0.0005;856.759;0.622;109.858;4484.120;9.170
2step;InsectWingbeatSound;0.0005;875.188;0.604;92.109;3418.240;7.150
2step;InsectWingbeatSound;0.0010;952.033;0.588;68.704;4570.110;4.770
2step;InsectWingbeatSound;0.0010;980.078;0.599;93.979;6619.760;12.400
2step;InsectWingbeatSound;0.0050;1695.875;0.167;4.634;10807.110;0.470
2step;InsectWingbeatSound;0.0050;1658.185;0.185;4.463;4804.940;0.480
2step;InsectWingbeatSound;0.0100;1744.820;0.160;4.082;3033.670;0.140
2step;InsectWingbeatSound;0.0100;1696.460;0.185;4.165;3172.720;0.170
2step;ItalyPowerDemand;0.0005;83.034;0.928;17.560;8.170;0.090
2step;ItalyPowerDemand;0.0005;39.039;0.972;19.513;8.060;0.090
2step;ItalyPowerDemand;0.0010;79.932;0.940;17.427;7.910;0.090
2step;ItalyPowerDemand;0.0010;98.733;0.921;17.233;8.070;0.100
2step;ItalyPowerDemand;0.0050;176.560;0.900;14.297;8.470;0.080
2step;ItalyPowerDemand;0.0050;208.560;0.864;13.326;8.350;0.100
2step;ItalyPowerDemand;0.0100;306.620;0.780;7.835;8.170;0.080
2step;ItalyPowerDemand;0.0100;267.770;0.885;14.555;8.140;0.080
2step;LargeKitchenAppliances;0.0100;229.120;0.429;4.032;24846.520;0.020
2step;Lighting2;0.0005;24.191;0.656;104.623;712.480;0.100
2step;Lighting2;0.0005;29.220;0.639;236.721;716.050;0.140
2step;Lighting2;0.0010;22.426;0.672;39.770;748.640;0.020
2step;Lighting2;0.0010;20.799;0.672;13.098;694.190;0.010
2step;Lighting2;0.0050;28.220;0.557;4.000;805.290;0.010
2step;Lighting2;0.0050;21.220;0.672;4.000;787.260;0.000
2step;Lighting2;0.0100;22.440;0.672;4.000;741.490;0.000
2step;Lighting2;0.0100;30.440;0.541;4.000;810.760;0.000
2step;Meat;0.0005;12.717;0.900;223.900;377.340;0.190
2step;Meat;0.0005;13.556;0.933;318.533;376.100;0.260
2step;Meat;0.0010;14.985;0.850;99.750;370.840;0.040
2step;Meat;0.0010;17.900;0.867;165.000;374.060;0.060
2step;Meat;0.0050;23.200;0.633;4.000;398.670;0.000
2step;Meat;0.0050;23.200;0.633;4.000;407.740;0.000
2step;Meat;0.0100;24.400;0.633;4.000;387.890;0.000
2step;Meat;0.0100;24.400;0.633;4.000;397.040;0.000
2step;MiddlePhalanxOutlineAgeGroup;0.0005;105.413;0.772;72.065;127.100;0.180
2step;MiddlePhalanxOutlineAgeGroup;0.0005;95.465;0.795;67.325;135.370;0.180
2step;MiddlePhalanxOutlineAgeGroup;0.0010;110.228;0.775;50.570;134.070;0.230
2step;MiddlePhalanxOutlineAgeGroup;0.0010;120.512;0.770;71.280;139.850;0.230
2step;MiddlePhalanxOutlineAgeGroup;0.0050;302.000;0.270;5.000;130.780;0.030
2step;MiddlePhalanxOutlineAgeGroup;0.0050;302.000;0.270;5.000;135.100;0.020
2step;MiddlePhalanxOutlineAgeGroup;0.0100;308.000;0.270;4.000;118.570;0.020
2step;MiddlePhalanxOutlineAgeGroup;0.0100;308.000;0.270;4.000;126.760;0.020
2step;MiddlePhalanxOutlineCorrect;0.0005;294.400;0.548;78.000;248.370;0.400
2step;MiddlePhalanxOutlineCorrect;0.0005;292.850;0.548;72.832;281.430;0.390
2step;MiddlePhalanxOutlineCorrect;0.0010;315.167;0.547;71.945;272.820;0.420
2step;MiddlePhalanxOutlineCorrect;0.0010;319.631;0.533;66.052;261.330;0.440
2step;MiddlePhalanxOutlineCorrect;0.0050;237.010;0.630;5.003;242.360;0.080
2step;MiddlePhalanxOutlineCorrect;0.0050;334.000;0.493;10.000;272.060;0.050
2step;MiddlePhalanxOutlineCorrect;0.0100;236.000;0.647;4.000;254.120;0.040
2step;MiddlePhalanxOutlineCorrect;0.0100;326.000;0.497;4.000;252.690;0.040
2step;MoteStrain;0.0005;198.469;0.853;23.113;22.050;0.200
2step;MoteStrain;0.0005;187.003;0.865;28.758;22.580;0.220
2step;MoteStrain;0.0010;212.367;0.874;43.424;21.850;0.240
2step;MoteStrain;0.0010;244.127;0.828;23.264;22.790;0.160
2step;MoteStrain;0.0050;329.730;0.825;17.688;22.000;0.110
2step;MoteStrain;0.0050;292.720;0.832;13.214;21.990;0.120
2step;MoteStrain;0.0100;370.210;0.804;10.001;21.750;0.090
2step;MoteStrain;0.0100;399.540;0.785;10.427;21.980;0.090
2step;NonInvasiveFatalECG_Thorax2;0.0100;1257.600;0.400;4.000;429809.290;0.410
2step;PhalangesOutlinesCorrect;0.0005;317.200;0.662;63.403;19022.400;5.180
2step;PhalangesOutlinesCorrect;0.0005;315.149;0.670;74.941;14215.760;3.380
2step;PhalangesOutlinesCorrect;0.0010;328.194;0.662;44.515;11095.500;4.210
2step;PhalangesOutlinesCorrect;0.0010;331.203;0.653;38.698;12410.880;4.320
2step;PhalangesOutlinesCorrect;0.0050;349.160;0.613;4.000;16831.800;0.120
2step;PhalangesOutlinesCorrect;0.0050;349.160;0.613;4.000;9051.340;0.070
2step;PhalangesOutlinesCorrect;0.0100;366.320;0.613;4.000;7365.150;0.070
2step;PhalangesOutlinesCorrect;0.0100;366.320;0.613;4.000;14079.330;0.110
2step;ProximalPhalanxOutlineAgeGroup;0.0005;39.723;0.834;55.834;857.460;0.360
2step;ProximalPhalanxOutlineAgeGroup;0.0005;38.379;0.844;62.229;429.570;0.200
2step;ProximalPhalanxOutlineAgeGroup;0.0010;40.853;0.844;43.185;825.180;0.410
2step;ProximalPhalanxOutlineAgeGroup;0.0010;43.789;0.839;52.629;405.300;0.240
2step;ProximalPhalanxOutlineAgeGroup;0.0050;32.100;0.863;4.000;419.190;0.010
2step;ProximalPhalanxOutlineAgeGroup;0.0050;32.100;0.863;4.000;790.420;0.020
2step;ProximalPhalanxOutlineAgeGroup;0.0100;37.600;0.863;4.683;359.170;0.010
2step;ProximalPhalanxOutlineAgeGroup;0.0100;36.200;0.863;4.000;373.610;0.010
2step;ProximalPhalanxOutlineCorrect;0.0005;53.741;0.852;73.821;921.230;0.370
2step;ProximalPhalanxOutlineCorrect;0.0005;54.777;0.849;74.065;896.130;0.400
2step;ProximalPhalanxOutlineCorrect;0.0010;61.814;0.835;47.471;918.890;0.360
2step;ProximalPhalanxOutlineCorrect;0.0010;56.129;0.852;45.117;1770.850;0.660
2step;ProximalPhalanxOutlineCorrect;0.0050;88.315;0.759;12.588;850.910;0.040
2step;ProximalPhalanxOutlineCorrect;0.0050;88.315;0.759;12.588;876.430;0.040
2step;ProximalPhalanxOutlineCorrect;0.0100;103.640;0.684;4.000;784.560;0.020
2step;ProximalPhalanxOutlineCorrect;0.0100;103.640;0.684;4.000;833.020;0.020
2step;RefrigerationDevices;0.0005;260.159;0.349;86.184;37486.860;2.250
2step;RefrigerationDevices;0.0010;256.644;0.357;41.717;40347.290;0.620
2step;RefrigerationDevices;0.0010;261.798;0.333;31.461;42080.830;0.270
2step;RefrigerationDevices;0.0050;235.500;0.392;4.000;81751.220;0.050
2step;RefrigerationDevices;0.0050;235.845;0.392;4.184;41268.810;0.030
2step;RefrigerationDevices;0.0100;267.000;0.328;4.000;50838.470;0.030
2step;RefrigerationDevices;0.0100;267.000;0.328;4.000;72804.050;0.040
2step;ScreenType;0.0010;247.676;0.355;15.136;85941.160;1.330
2step;ScreenType;0.0050;260.500;0.325;4.000;43600.510;0.030
2step;ScreenType;0.0100;262.000;0.341;4.000;37116.840;0.020
2step;ScreenType;0.0100;268.000;0.325;4.000;35601.780;0.030
2step;ShapeletSim;0.0005;104.025;0.489;133.606;163.110;0.430
2step;ShapeletSim;0.0010;102.571;0.450;19.839;164.970;0.280
2step;ShapeletSim;0.0010;93.219;0.517;34.550;165.380;0.520
2step;ShapeletSim;0.0050;98.865;0.494;8.739;169.510;0.020
2step;ShapeletSim;0.0050;94.645;0.517;8.494;170.580;0.020
2step;ShapeletSim;0.0100;116.220;0.500;14.567;170.240;0.020
2step;ShapeletSim;0.0100;112.230;0.444;6.794;168.690;0.010
2step;SmallKitchenAppliances;0.0100;173.000;0.579;4.000;27782.860;0.030
2step;SonyAIBORobotSurfaceII;0.0005;210.147;0.787;14.999;17.590;0.110
2step;SonyAIBORobotSurfaceII;0.0005;222.231;0.774;15.176;17.580;0.140
2step;SonyAIBORobotSurfaceII;0.0010;185.007;0.829;23.092;17.880;0.150
2step;SonyAIBORobotSurfaceII;0.0010;222.248;0.780;12.852;17.860;0.110
2step;SonyAIBORobotSurfaceII;0.0050;267.460;0.771;10.380;18.170;0.070
2step;SonyAIBORobotSurfaceII;0.0050;262.725;0.774;10.016;17.710;0.080
2step;SonyAIBORobotSurfaceII;0.0100;303.200;0.744;6.212;16.840;0.080
2step;SonyAIBORobotSurfaceII;0.0100;325.300;0.732;7.377;17.630;0.070
2step;StarLightCurves;0.0005;1569.010;0.903;186.744;370774.760;154.370
2step;StarLightCurves;0.0005;1553.010;0.905;186.744;408450.660;160.830
2step;StarLightCurves;0.0010;1585.501;0.827;19.609;362693.290;174.940
2step;StarLightCurves;0.0100;1746.440;0.828;4.000;539866.340;0.980
2step;StarLightCurves;0.0100;1746.440;0.828;4.000;274643.770;0.570
2step;Strawberry;0.0005;53.716;0.954;83.902;4879.780;6.630
2step;Strawberry;0.0005;55.180;0.946;72.367;2328.400;1.790
2step;Strawberry;0.0010;77.296;0.933;59.210;5107.180;0.590
2step;Strawberry;0.0010;83.433;0.922;57.803;2636.500;0.280
2step;Strawberry;0.0050;231.260;0.643;4.000;2757.490;0.040
2step;Strawberry;0.0050;231.260;0.643;4.000;5128.020;0.070
2step;Strawberry;0.0100;243.520;0.643;4.000;2436.030;0.040
2step;Strawberry;0.0100;243.520;0.643;4.000;2506.790;0.040
2step;SwedishLeaf;0.0005;139.843;0.835;117.898;3608.040;1.120
2step;SwedishLeaf;0.0005;143.512;0.826;110.438;3712.280;1.140
2step;SwedishLeaf;0.0010;182.919;0.832;124.670;4107.790;1.480
2step;SwedishLeaf;0.0010;181.530;0.824;114.448;4025.130;1.450
2step;SwedishLeaf;0.0050;271.505;0.608;8.482;4080.900;0.160
2step;SwedishLeaf;0.0050;270.670;0.610;8.534;8416.690;0.310
2step;SwedishLeaf;0.0100;313.830;0.539;4.133;4044.320;0.050
2step;SwedishLeaf;0.0100;311.690;0.544;4.270;3656.040;0.070
2step;ToeSegmentation1;0.0005;121.075;0.504;70.829;142.760;0.140
2step;ToeSegmentation1;0.0005;116.565;0.522;66.355;143.430;0.110
2step;ToeSegmentation1;0.0010;136.872;0.456;56.456;154.660;0.090
2step;ToeSegmentation1;0.0010;127.528;0.487;46.175;147.940;0.070
2step;ToeSegmentation1;0.0050;147.505;0.417;12.724;162.000;0.020
2step;ToeSegmentation1;0.0050;144.440;0.421;10.912;169.400;0.010
2step;ToeSegmentation1;0.0100;119.950;0.548;7.434;164.790;0.020
2step;ToeSegmentation1;0.0100;111.110;0.557;4.434;162.640;0.010
2step;ToeSegmentation2;0.0005;69.624;0.500;71.146;180.340;0.180
2step;ToeSegmentation2;0.0005;65.967;0.531;76.415;205.680;0.180
2step;ToeSegmentation2;0.0010;66.034;0.538;46.415;177.850;0.120
2step;ToeSegmentation2;0.0010;81.806;0.500;129.277;183.390;0.200
2step;ToeSegmentation2;0.0050;87.235;0.362;6.515;204.480;0.010
2step;ToeSegmentation2;0.0050;95.900;0.292;6.000;217.160;0.010
2step;ToeSegmentation2;0.0100;99.200;0.277;4.000;210.470;0.000
2step;ToeSegmentation2;0.0100;103.130;0.269;6.254;204.120;0.010
2step;Trace;0.0005;19.690;0.860;113.800;428.360;0.180
2step;Trace;0.0005;20.364;0.850;107.280;428.570;0.150
2step;Trace;0.0010;43.515;0.670;105.150;457.290;0.240
2step;Trace;0.0010;26.867;0.840;108.670;482.660;0.240
2step;Trace;0.0050;35.235;0.670;4.470;563.860;0.000
2step;Trace;0.0050;34.235;0.680;4.470;531.360;0.010
2step;Trace;0.0100;37.000;0.670;4.000;495.760;0.000
2step;Trace;0.0100;36.000;0.680;4.000;511.150;0.010
2step;TwoLeadECG;0.0005;119.548;0.928;65.931;23.150;0.200
2step;TwoLeadECG;0.0005;106.889;0.941;70.041;22.470;0.200
2step;TwoLeadECG;0.0010;145.984;0.937;64.955;23.110;0.190
2step;TwoLeadECG;0.0010;183.918;0.878;39.436;22.510;0.210
2step;TwoLeadECG;0.0050;300.645;0.832;19.253;22.150;0.100
2step;TwoLeadECG;0.0100;522.030;0.613;7.114;23.060;0.070
2step;TwoLeadECG;0.0100;649.730;0.500;7.000;22.520;0.070
2step;Two_Patterns;0.0005;1059.525;0.798;126.263;36983.630;8.380
2step;Two_Patterns;0.0005;984.227;0.817;126.114;35873.580;9.130
2step;Two_Patterns;0.0010;1242.727;0.816;126.432;35996.530;10.370
2step;Two_Patterns;0.0010;1239.326;0.816;125.832;94330.630;19.460
2step;Two_Patterns;0.0050;3013.000;0.267;4.000;74429.200;0.330
2step;Two_Patterns;0.0050;3013.000;0.267;4.000;76273.990;0.340
2step;Two_Patterns;0.0100;3116.000;0.261;4.000;74927.770;0.320
2step;Two_Patterns;0.0100;3125.000;0.259;4.000;76326.280;0.320
2step;UWaveGestureLibraryAll;0.0005;1769.785;0.827;642.538;364528.740;679.760
2step;UWaveGestureLibraryAll;0.0100;2848.280;0.245;4.000;349889.610;0.290
2step;Wine;0.0005;27.245;0.611;231.278;153.640;0.070
2step;Wine;0.0005;33.264;0.500;232.000;155.210;0.080
2step;Wine;0.0010;27.540;0.500;10.000;156.060;0.010
2step;Wine;0.0010;32.560;0.611;214.074;154.360;0.090
2step;Wine;0.0050;28.890;0.500;7.000;159.140;0.000
2step;Wine;0.0050;28.080;0.500;4.000;162.510;0.000
2step;Wine;0.0100;29.700;0.500;5.000;161.300;0.000
2step;Wine;0.0100;29.160;0.500;4.000;159.050;0.000
2step;WormsTwoClass;0.0005;95.331;0.530;114.149;3399.840;0.650
2step;WormsTwoClass;0.0005;85.724;0.564;74.293;4702.720;0.320
2step;WormsTwoClass;0.0010;94.949;0.541;66.017;5376.930;0.180
2step;WormsTwoClass;0.0010;100.069;0.530;83.254;5442.270;0.160
2step;WormsTwoClass;0.0050;79.620;0.580;4.000;5883.180;0.010
2step;WormsTwoClass;0.0050;79.620;0.580;4.000;5332.140;0.010
2step;WormsTwoClass;0.0100;83.240;0.580;4.000;5052.870;0.020
2step;WormsTwoClass;0.0100;83.240;0.580;4.000;5344.170;0.010
2step;synthetic_control;0.0005;37.531;0.903;56.873;515.740;0.140
2step;synthetic_control;0.0005;34.862;0.910;52.413;515.440;0.150
2step;synthetic_control;0.0010;33.782;0.930;42.607;629.700;0.180
2step;synthetic_control;0.0010;40.159;0.910;43.863;591.510;0.180
2step;synthetic_control;0.0050;72.190;0.853;18.793;1164.230;0.120
2step;synthetic_control;0.0050;72.190;0.853;18.793;1100.050;0.110
2step;synthetic_control;0.0100;81.570;0.847;11.857;987.280;0.060
2step;synthetic_control;0.0100;86.360;0.820;10.787;669.100;0.040
2step;uWaveGestureLibrary_X;0.0005;1781.771;0.657;309.197;393876.340;93.510
2step;uWaveGestureLibrary_X;0.0050;2770.640;0.247;4.000;253699.340;0.300
2step;uWaveGestureLibrary_X;0.0100;2839.280;0.247;4.000;201062.890;0.290
2step;uWaveGestureLibrary_X;0.0100;2841.280;0.247;4.000;178356.150;0.290
2step;uWaveGestureLibrary_Y;0.0005;1912.605;0.617;301.287;235658.280;74.300
2step;uWaveGestureLibrary_Y;0.0050;2696.640;0.267;4.000;179349.610;0.290
2step;uWaveGestureLibrary_Z;0.0100;2763.280;0.269;4.000;154507.510;0.300
2step;wafer;0.0050;355.280;0.962;4.000;13023.090;0.380
2step;yoga;0.0005;1433.680;0.639;234.453;22609.820;42.830
2step;yoga;0.0005;1379.201;0.651;220.801;28049.080;43.330
2step;yoga;0.0010;1520.106;0.652;158.369;29104.830;43.360
2step;yoga;0.0010;1605.292;0.634;169.097;28039.260;46.070
2step;yoga;0.0050;1453.000;0.536;4.000;31344.080;0.190
2step;yoga;0.0050;1453.000;0.536;4.000;27606.420;0.180
2step;yoga;0.0100;1513.000;0.536;4.000;24966.880;0.190
2step;yoga;0.0100;1513.000;0.536;4.000;26800.720;0.190
2step;OSULeaf;0.0005;163.102;0.388;124.814;9594.650;1.110
2step;OSULeaf;0.0005;147.398;0.450;118.992;9089.200;1.620
2step;OSULeaf;0.0010;159.434;0.401;59.645;10338.530;0.550
2step;OSULeaf;0.0010;158.088;0.409;62.347;14898.150;0.670
